,name,artists,uri,id,playlist_uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:6XJaToRu2fwoa1KMvPUt9t,Faai Di,Symbiz,spotify:track:6XJaToRu2fwoa1KMvPUt9t,6XJaToRu2fwoa1KMvPUt9t,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.896,0.813,8.0,-8.788,1.0,0.151,0.00589,1.8e-05,0.249,0.835,130.011,180555.0,4.0
spotify:track:7cdnq45E9aP2XDStHg5vd7,Cherry Bomb,The Runaways,spotify:track:7cdnq45E9aP2XDStHg5vd7,7cdnq45E9aP2XDStHg5vd7,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.501,0.813,11.0,-8.192,1.0,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,138707.0,4.0
spotify:track:3n0zZ1V9PXLsxtyTiqDhuQ,Rebel Girl,Bikini Kill,spotify:track:3n0zZ1V9PXLsxtyTiqDhuQ,3n0zZ1V9PXLsxtyTiqDhuQ,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.487,0.956,8.0,-3.457,0.0,0.113,0.219,0.0225,0.054,0.531,134.927,157333.0,4.0
spotify:track:6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,spotify:track:6SpLc7EXZIPpy0sVko0aoU,6SpLc7EXZIPpy0sVko0aoU,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.517,0.906,1.0,-3.677,1.0,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520.0,4.0
spotify:track:6GeiA9XxITMHM3jk1hkNjY,"Racist, Sexist Boy - Live at LA Public Library",The Linda Lindas,spotify:track:6GeiA9XxITMHM3jk1hkNjY,6GeiA9XxITMHM3jk1hkNjY,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.43,0.755,0.0,-4.999,1.0,0.18,0.026,1.25e-06,0.241,0.538,200.263,125696.0,4.0
spotify:track:5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,Arctic Monkeys,spotify:track:5rTIpPWeO0IL4HWlGWrz5G,5rTIpPWeO0IL4HWlGWrz5G,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.421,0.98,1.0,-4.229,1.0,0.212,8.39e-05,0.00125,0.237,0.435,165.193,170253.0,4.0
spotify:track:1IE5u8I3TZOAocFnNK6G1O,Slings & Arrows,Fat Freddy's Drop,spotify:track:1IE5u8I3TZOAocFnNK6G1O,1IE5u8I3TZOAocFnNK6G1O,"['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt', 'spotify:playlist:2GTsKbyzMlhRHJgRPuzGbz', 'spotify:playlist:0hqxMmOGe54uFrYFVNgb49', 'spotify:playlist:13vwySC0tVKGwsI84AG1P4', 'spotify:playlist:7HLzC95WpmicFiFIs6OATK']",0.704,0.689,11.0,-8.292,0.0,0.0594,0.0578,0.263,0.169,0.908,164.383,273997.0,4.0
spotify:track:3VRemRqHZi7qiWzJfc684f,Otomo,"Bonobo, O'Flynn",spotify:track:3VRemRqHZi7qiWzJfc684f,3VRemRqHZi7qiWzJfc684f,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.667,0.841,4.0,-8.93,0.0,0.0423,0.00409,0.856,0.114,0.0392,125.994,371520.0,4.0
spotify:track:6Xfw7G8EZXh9QIh8faW6q4,Since I've Been Loving You - (Live at MSG 1973) [Remaster],Led Zeppelin,spotify:track:6Xfw7G8EZXh9QIh8faW6q4,6Xfw7G8EZXh9QIh8faW6q4,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.334,0.798,5.0,-8.289,0.0,0.0478,0.00313,0.0239,0.964,0.41,112.089,503840.0,4.0
spotify:track:16M8s4zPqyde8l11nGLVkY,Ella (Live Sessions),"La Sra. Tomasa, Ahyvin Bruno",spotify:track:16M8s4zPqyde8l11nGLVkY,16M8s4zPqyde8l11nGLVkY,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.582,0.814,6.0,-8.387,0.0,0.0863,0.538,5.5e-05,0.115,0.422,97.187,319125.0,4.0
spotify:track:5wq8wceQvaFlOZovDtfr0j,Sunburn,Muse,spotify:track:5wq8wceQvaFlOZovDtfr0j,5wq8wceQvaFlOZovDtfr0j,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.474,0.905,4.0,-6.137,0.0,0.0842,0.122,0.00154,0.166,0.322,93.02,233733.0,4.0
spotify:track:1vW6lAtewJNs7oezT8wDQd,Love Spreads,The Stone Roses,spotify:track:1vW6lAtewJNs7oezT8wDQd,1vW6lAtewJNs7oezT8wDQd,"['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt', 'spotify:playlist:0W8yw6h3hr8AAxKn5BIZc1', 'spotify:playlist:13vwySC0tVKGwsI84AG1P4', 'spotify:playlist:4gcvS6CUhStrNYKXUtBNZx', 'spotify:playlist:5kw5VpEcynM4s6DAbxuhkl', 'spotify:playlist:5Vy94QcNklFYk6lG2Qpdm2', 'spotify:playlist:2SRHOtEtTkc6ZNe03ydP27']",0.417,0.877,2.0,-8.422,1.0,0.0495,0.00258,0.00165,0.398,0.593,91.578,347093.0,4.0
spotify:track:7FPtdpiBHIFyiUoFTEDfRd,Je Vulesse,Nu Genea,spotify:track:7FPtdpiBHIFyiUoFTEDfRd,7FPtdpiBHIFyiUoFTEDfRd,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.756,0.829,11.0,-6.088,0.0,0.0491,0.269,0.0352,0.383,0.88,117.626,288280.0,4.0
spotify:track:2ZC3K0rxm05X9ZQ9jknmPD,Rotten Routine,The Missing Watermelon,spotify:track:2ZC3K0rxm05X9ZQ9jknmPD,2ZC3K0rxm05X9ZQ9jknmPD,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.285,0.648,1.0,-7.845,0.0,0.035,0.0106,0.417,0.289,0.0873,160.039,394250.0,4.0
spotify:track:5piYgTdtLzUi70YlYMkozh,Ecotone,The Missing Watermelon,spotify:track:5piYgTdtLzUi70YlYMkozh,5piYgTdtLzUi70YlYMkozh,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.216,0.648,8.0,-8.062,0.0,0.0396,0.214,0.123,0.143,0.0757,84.75,685750.0,4.0
spotify:track:7iXA7a53fVKxPJFJvebJ8P,The Way You Make Me Feel,"The Kount, Marc Rebillet, Moods",spotify:track:7iXA7a53fVKxPJFJvebJ8P,7iXA7a53fVKxPJFJvebJ8P,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.855,0.641,10.0,-8.977,0.0,0.38,0.24,0.0002,0.0988,0.651,93.07,204516.0,4.0
spotify:track:7uEN98JYqUQKUcEYUOUfkH,Laisse tomber les filles,France Gall,spotify:track:7uEN98JYqUQKUcEYUOUfkH,7uEN98JYqUQKUcEYUOUfkH,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.758,0.737,2.0,-8.83,1.0,0.0314,0.598,0.0,0.359,0.974,132.706,133520.0,4.0
spotify:track:3aUviSdBVbsdmH406j5GZC,Crush,Duckwrth,spotify:track:3aUviSdBVbsdmH406j5GZC,3aUviSdBVbsdmH406j5GZC,"['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt', 'spotify:playlist:7hzMyOxPNDETExo1nkbC6X', 'spotify:playlist:7hzMyOxPNDETExo1nkbC6X']",0.873,0.479,5.0,-6.683,1.0,0.222,0.656,8.13e-06,0.19,0.945,108.014,135013.0,4.0
spotify:track:1ngH7sRyID6dr51y6K8AmF,I'm In Love,"Evelyn ""Champagne"" King",spotify:track:1ngH7sRyID6dr51y6K8AmF,1ngH7sRyID6dr51y6K8AmF,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.912,0.392,5.0,-12.01,0.0,0.0916,0.0372,0.198,0.27,0.791,114.929,301493.0,4.0
spotify:track:4m8tlz5ArYPrBfNCkJ3pzj,Alma Do Sol (Introdução),AbJo,spotify:track:4m8tlz5ArYPrBfNCkJ3pzj,4m8tlz5ArYPrBfNCkJ3pzj,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.595,0.74,1.0,-6.376,0.0,0.813,0.203,0.00981,0.245,0.405,124.002,270492.0,4.0
spotify:track:0UHB9METy4VCXNgkcGqHqS,Kiss It Better,Rihanna,spotify:track:0UHB9METy4VCXNgkcGqHqS,0UHB9METy4VCXNgkcGqHqS,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.616,0.806,3.0,-4.8,0.0,0.0488,0.272,0.0,0.0672,0.876,95.028,253080.0,4.0
spotify:track:4HT6izoqU3HLjL2SriYjss,Fastlane,Common Saints,spotify:track:4HT6izoqU3HLjL2SriYjss,4HT6izoqU3HLjL2SriYjss,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.426,0.719,4.0,-9.243,1.0,0.036,0.00466,0.182,0.143,0.26,134.819,300520.0,4.0
spotify:track:30c0UBESIOWuqGEOP3IAGG,Downtown (feat. Annette Bowen & Nikki-O) - Louie Vega Extended Raw Dub Mix,"Honey Dijon, Annette Bowen, Nikki-O, Louie Vega",spotify:track:30c0UBESIOWuqGEOP3IAGG,30c0UBESIOWuqGEOP3IAGG,"['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt', 'spotify:playlist:3UuJXguDr3vlvwg5mcaUd8']",0.858,0.786,1.0,-7.803,1.0,0.0426,0.00418,0.686,0.103,0.247,126.001,453898.0,4.0
spotify:track:47HusOVsGPUcsJtMq40aRd,You Are in My System,The System,spotify:track:47HusOVsGPUcsJtMq40aRd,47HusOVsGPUcsJtMq40aRd,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.843,0.46,10.0,-13.512,0.0,0.054,0.00891,0.00247,0.132,0.84,109.123,357812.0,4.0
spotify:track:15coSKNGG21bUKZpJ2Lv6N,"It's Alright, I Feel It","Nuyorican Soul, Jocelyn Brown",spotify:track:15coSKNGG21bUKZpJ2Lv6N,15coSKNGG21bUKZpJ2Lv6N,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.715,0.909,6.0,-7.389,1.0,0.0674,0.0274,0.117,0.121,0.404,121.88,198667.0,4.0
spotify:track:0OhxFAG6VqiOiG8kV8CSB0,You've Got to Have Freedom,"Uptown Funk Empire, Janice, Ange",spotify:track:0OhxFAG6VqiOiG8kV8CSB0,0OhxFAG6VqiOiG8kV8CSB0,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.851,0.779,11.0,-6.541,0.0,0.0523,0.0888,0.55,0.0917,0.748,122.024,350773.0,4.0
spotify:track:4rS4K30qVDExdjeU4feF4c,Keep the Fire Burning,Gwen McCrae,spotify:track:4rS4K30qVDExdjeU4feF4c,4rS4K30qVDExdjeU4feF4c,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.892,0.433,0.0,-13.806,0.0,0.0699,0.0277,0.000892,0.0308,0.924,128.029,344547.0,4.0
spotify:track:1ASS5flclY2UpAcfspqttQ,Beira Do Mar,S-Tone Inc,spotify:track:1ASS5flclY2UpAcfspqttQ,1ASS5flclY2UpAcfspqttQ,['spotify:playlist:6jXwQVYGeUThIW96ZIHJjt'],0.684,0.938,10.0,-6.465,0.0,0.0393,0.166,0.183,0.085,0.824,106.021,359027.0,4.0
spotify:track:0C8MhL6uz7pjtFbZvgbGnr,Hot Rock,_tarolin,spotify:track:0C8MhL6uz7pjtFbZvgbGnr,0C8MhL6uz7pjtFbZvgbGnr,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.562,0.922,2.0,-9.44,1.0,0.0368,0.0813,0.83,0.353,0.648,172.013,95384.0,4.0
spotify:track:3vwBmj1E7Dvn7yBqiSEta6,Hanging Lights,Kyle Dixon & Michael Stein,spotify:track:3vwBmj1E7Dvn7yBqiSEta6,3vwBmj1E7Dvn7yBqiSEta6,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:3wqQxN0gxlDH4xZZe7Q1Vi']",0.679,0.228,8.0,-20.424,0.0,0.107,0.936,0.958,0.0942,0.667,150.006,93413.0,1.0
spotify:track:0MmCny6gGuYPM4wT1rqoz3,Something's about to go down,Anti Up,spotify:track:0MmCny6gGuYPM4wT1rqoz3,0MmCny6gGuYPM4wT1rqoz3,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.768,0.868,6.0,-5.245,1.0,0.0507,0.029,0.042,0.0809,0.286,124.065,215091.0,4.0
spotify:track:5fXdbH7woFgkGGPgkq16Qc,She'll Kill You,Kyle Dixon & Michael Stein,spotify:track:5fXdbH7woFgkGGPgkq16Qc,5fXdbH7woFgkGGPgkq16Qc,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:3wqQxN0gxlDH4xZZe7Q1Vi', 'spotify:playlist:7hzMyOxPNDETExo1nkbC6X']",0.134,0.331,8.0,-18.509,0.0,0.033,0.735,0.887,0.1,0.0981,193.96,125733.0,4.0
spotify:track:2AlMnl7TBNSSs9y3gBDfEi,Flight to LAPD,"Hans Zimmer, Benjamin Wallfisch",spotify:track:2AlMnl7TBNSSs9y3gBDfEi,2AlMnl7TBNSSs9y3gBDfEi,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:3wqQxN0gxlDH4xZZe7Q1Vi']",0.474,0.403,1.0,-20.654,1.0,0.0421,0.216,0.903,0.106,0.193,179.965,107854.0,3.0
spotify:track:2722chdlR3w9n4cGvs3Irg,Dreadnaught,"Icicle, SP:MC",spotify:track:2722chdlR3w9n4cGvs3Irg,2722chdlR3w9n4cGvs3Irg,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.711,0.903,10.0,-3.429,0.0,0.0808,0.000244,0.256,0.0955,0.0757,87.017,287947.0,4.0
spotify:track:0SWfMwD7Ca0aNgaiiAaflE,Map Of The Problematique,Muse,spotify:track:0SWfMwD7Ca0aNgaiiAaflE,0SWfMwD7Ca0aNgaiiAaflE,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:5kw5VpEcynM4s6DAbxuhkl', 'spotify:playlist:25EdTGFnDeUSeqmcJoCYNR', 'spotify:playlist:6z59F2q0LSQWpkuxrTNnTS', 'spotify:playlist:4zT4hcYn6TY3f0ddhCs314', 'spotify:playlist:68YP0XDwAR8ulEI3Sg30oF', 'spotify:playlist:1bTfyFe27YoWUmjpPCotRu']",0.494,0.958,8.0,-3.615,1.0,0.0413,0.000384,0.112,0.254,0.701,125.04,258066.0,4.0
spotify:track:49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,spotify:track:49X0LAl6faAusYq02PRAY6,49X0LAl6faAusYq02PRAY6,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:4t64Ah1H7zemnlN017eg60', 'spotify:playlist:3RjVgQztU1Hg8P4eWpfo6X']",0.72,0.808,6.0,-5.627,1.0,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154.0,4.0
spotify:track:7GqMTWXnrPMaSEnhFtFkgb,Intentions,"Terrace Martin Presents The Pollyseeds, Chachi",spotify:track:7GqMTWXnrPMaSEnhFtFkgb,7GqMTWXnrPMaSEnhFtFkgb,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:5BZGBH5OsRBqchc6DFotUo', 'spotify:playlist:6YD0buVd8d84gYiKwd85CP', 'spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:49NsOPWG0xDUL9dvQebQcq', 'spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3otMmOlDRCXSFOy8RzLYkl']",0.776,0.417,5.0,-12.947,0.0,0.0495,0.112,0.462,0.133,0.608,103.0,239852.0,4.0
spotify:track:1ixphys4A3NEXp6MDScfih,Be the One,Dua Lipa,spotify:track:1ixphys4A3NEXp6MDScfih,1ixphys4A3NEXp6MDScfih,"['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8', 'spotify:playlist:1x9QhuTnxWwkGB02wVmQJs', 'spotify:playlist:7Loh7mqS2xeKQjlQznGkF9', 'spotify:playlist:7eVtHZQxV27k4ok2KUKh6c', 'spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3sJS7Q6NMKBljzGvrDKVEG']",0.661,0.651,7.0,-3.771,0.0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,202915.0,4.0
spotify:track:4nFNJmjfgBF7jwv2oBC45b,Money For Nothing - Remastered 1996,Dire Straits,spotify:track:4nFNJmjfgBF7jwv2oBC45b,4nFNJmjfgBF7jwv2oBC45b,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.674,0.649,2.0,-9.321,0.0,0.0356,0.0456,0.000766,0.0644,0.645,134.212,505333.0,4.0
spotify:track:63olMhdYuG8sMejrJIdSZl,Fly Away,Crackazat,spotify:track:63olMhdYuG8sMejrJIdSZl,63olMhdYuG8sMejrJIdSZl,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.762,0.731,11.0,-5.522,1.0,0.0551,0.0126,0.22,0.0528,0.723,119.982,319339.0,4.0
spotify:track:1IhY2i0jpvR5hGY9jdFvxv,So U Kno,Overmono,spotify:track:1IhY2i0jpvR5hGY9jdFvxv,1IhY2i0jpvR5hGY9jdFvxv,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.82,0.601,0.0,-8.332,1.0,0.0492,0.106,0.221,0.0399,0.543,129.973,343506.0,4.0
spotify:track:0AMaxjIb2kvR59OcGTmwj8,#5 Go Bang! (Francois K Mix),Dinosaur L,spotify:track:0AMaxjIb2kvR59OcGTmwj8,0AMaxjIb2kvR59OcGTmwj8,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.69,0.832,10.0,-9.154,1.0,0.0588,0.0117,0.0184,0.28,0.795,130.646,454840.0,4.0
spotify:track:6GGgjQOYeTReahHcazGK2x,Бельмо,Иилай,spotify:track:6GGgjQOYeTReahHcazGK2x,6GGgjQOYeTReahHcazGK2x,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.696,0.951,11.0,-4.635,0.0,0.0484,0.1,0.041,0.0819,0.754,134.994,160000.0,4.0
spotify:track:0bsdfTgzxOPN4RcZcGJJ3t,It's A Killa,"FISHER, Shermanology",spotify:track:0bsdfTgzxOPN4RcZcGJJ3t,0bsdfTgzxOPN4RcZcGJJ3t,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.78,0.914,7.0,-5.282,1.0,0.0433,0.00353,0.00659,0.151,0.818,125.986,200028.0,4.0
spotify:track:0EnEmOBiFTQjWDtOlwn2Nb,Walk Out,"Fox, DLR, Alix Perez",spotify:track:0EnEmOBiFTQjWDtOlwn2Nb,0EnEmOBiFTQjWDtOlwn2Nb,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.841,0.855,10.0,-2.163,0.0,0.188,0.0135,4.81e-05,0.202,0.547,86.982,253793.0,4.0
spotify:track:5w7oiZLuf3fFilWEnp9pqo,Chemical,"Anden, SOHMI",spotify:track:5w7oiZLuf3fFilWEnp9pqo,5w7oiZLuf3fFilWEnp9pqo,['spotify:playlist:3UuJXguDr3vlvwg5mcaUd8'],0.581,0.801,1.0,-8.272,1.0,0.0284,0.00325,0.566,0.189,0.5,123.971,215462.0,4.0
spotify:track:03lldQFlvc7AqV2HErPT7I,Sento,El Petit De Cal Eril,spotify:track:03lldQFlvc7AqV2HErPT7I,03lldQFlvc7AqV2HErPT7I,"['spotify:playlist:6qs7xDQfbUvoI7PpXLvXMi', 'spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:1x9QhuTnxWwkGB02wVmQJs', 'spotify:playlist:7Loh7mqS2xeKQjlQznGkF9', 'spotify:playlist:2yeW2QCfuHwsAyOP5IcQUJ', 'spotify:playlist:1wOIwXgCrJ1YOX8IRfGbtV']",0.777,0.498,4.0,-8.281,1.0,0.0336,0.372,0.68,0.118,0.747,119.963,240879.0,4.0
spotify:track:3LLMudAmQlHRqmD5BG3CQS,Espiral,Porter,spotify:track:3LLMudAmQlHRqmD5BG3CQS,3LLMudAmQlHRqmD5BG3CQS,['spotify:playlist:6qs7xDQfbUvoI7PpXLvXMi'],0.301,0.676,6.0,-6.66,1.0,0.0344,0.142,3.85e-06,0.123,0.13,134.973,322013.0,4.0
spotify:track:5QebRQTcfkDdI4hzL27fbB,La Luna,Little Jesus,spotify:track:5QebRQTcfkDdI4hzL27fbB,5QebRQTcfkDdI4hzL27fbB,['spotify:playlist:6qs7xDQfbUvoI7PpXLvXMi'],0.435,0.666,5.0,-10.826,1.0,0.0461,0.0428,0.326,0.1,0.127,122.008,565520.0,4.0
spotify:track:79Q7MTBSs2oqr8SunSwRvC,Chubb Sub,"Medeski, Martin & Wood",spotify:track:79Q7MTBSs2oqr8SunSwRvC,79Q7MTBSs2oqr8SunSwRvC,"['spotify:playlist:5GkBWqign8dzICNdtDpMT3', 'spotify:playlist:5Db1VtD5vpHQ2Jj3hCezZH']",0.566,0.405,5.0,-15.565,0.0,0.0646,0.132,0.903,0.1,0.748,96.763,303039.0,4.0
spotify:track:3iJdQvKmo7ZKb5WdFi2UwC,"Tears, Sand & Thorns","Mo Kolours, Jonwayne",spotify:track:3iJdQvKmo7ZKb5WdFi2UwC,3iJdQvKmo7ZKb5WdFi2UwC,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.336,0.806,3.0,-6.734,0.0,0.237,0.0467,0.0405,0.284,0.489,87.077,224000.0,4.0
spotify:track:1uhHz0mRFOGPXFMzAYWKBS,Keep It Low (feat. Rob Araujo),Hablot Brown,spotify:track:1uhHz0mRFOGPXFMzAYWKBS,1uhHz0mRFOGPXFMzAYWKBS,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.598,0.449,4.0,-10.535,0.0,0.0795,0.1,0.741,0.125,0.549,88.732,238652.0,4.0
spotify:track:1sPAQnIOubkZPROHAWowZo,Cohesion,"Matthew Shipp, Khan Jamal, William Parker, Gerald Cleaver",spotify:track:1sPAQnIOubkZPROHAWowZo,1sPAQnIOubkZPROHAWowZo,"['spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:1gNSh0HKd4hl6eTicss4SE', 'spotify:playlist:2R7pgW2uMYpS6NvNSHDFW7']",0.643,0.866,10.0,-8.733,0.0,0.0397,0.173,0.887,0.152,0.655,96.027,396107.0,4.0
spotify:track:5sNjy41kQANS6ZRHhbTh77,Prepare,Stimming,spotify:track:5sNjy41kQANS6ZRHhbTh77,5sNjy41kQANS6ZRHhbTh77,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.58,0.472,0.0,-15.95,0.0,0.107,0.495,0.941,0.205,0.197,118.983,376693.0,4.0
spotify:track:30DWdX9NQEdfJ07vfGReOt,Más Profundo,Bruxas,spotify:track:30DWdX9NQEdfJ07vfGReOt,30DWdX9NQEdfJ07vfGReOt,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.785,0.867,11.0,-10.439,0.0,0.073,0.0795,0.842,0.0555,0.982,109.997,372000.0,4.0
spotify:track:3vKI2s8RxhiftX9DEWSGuj,I Wanna Go (Turn Back),Romare,spotify:track:3vKI2s8RxhiftX9DEWSGuj,3vKI2s8RxhiftX9DEWSGuj,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.681,0.759,8.0,-8.469,0.0,0.0552,0.181,0.822,0.136,0.677,155.025,326532.0,4.0
spotify:track:42A9pLHYVYum5lbq4lGPif,"Epiphany - Concealing Fate, Pt. 5",TesseracT,spotify:track:42A9pLHYVYum5lbq4lGPif,42A9pLHYVYum5lbq4lGPif,"['spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:6BIc6zV9y1wJPhz9XTLfUB']",0.59,0.922,0.0,-8.489,0.0,0.0802,3.62e-05,0.876,0.135,0.245,130.039,89240.0,3.0
spotify:track:6LAPGVzH3TnjJPZauZJHpx,Corridor 2013,Om Unit,spotify:track:6LAPGVzH3TnjJPZauZJHpx,6LAPGVzH3TnjJPZauZJHpx,"['spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:0RrgbLyGI9V07VEaHVdmqM', 'spotify:playlist:3wWQDX7XfpQsXnWpK8vnmN', 'spotify:playlist:6post6Se1BEN7iFdq6djIE']",0.271,0.796,2.0,-8.969,1.0,0.0421,0.000686,0.904,0.0609,0.186,169.999,300657.0,4.0
spotify:track:3UsC09fH52g5DXAKL8ZmXa,Puzzle,"Lapalux, Andreya Triana",spotify:track:3UsC09fH52g5DXAKL8ZmXa,3UsC09fH52g5DXAKL8ZmXa,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.347,0.656,5.0,-6.524,1.0,0.281,0.64,0.0258,0.188,0.117,81.028,254058.0,4.0
spotify:track:37mr1kD0u2e8AXYsGYGDrx,Howdy Saudi,Roller Trio,spotify:track:37mr1kD0u2e8AXYsGYGDrx,37mr1kD0u2e8AXYsGYGDrx,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.684,0.535,4.0,-10.775,1.0,0.28,0.0197,0.163,0.354,0.479,143.423,269807.0,3.0
spotify:track:4LYmpFPcuJjir6RSP2J6wp,R-O-R',Roller Trio,spotify:track:4LYmpFPcuJjir6RSP2J6wp,4LYmpFPcuJjir6RSP2J6wp,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.415,0.335,5.0,-13.481,1.0,0.0338,0.808,0.86,0.0945,0.242,102.699,424316.0,3.0
spotify:track:6vcd0sKmiioXQKbcZPr7gq,Stay The Same,"Bonobo, Andreya Triana",spotify:track:6vcd0sKmiioXQKbcZPr7gq,6vcd0sKmiioXQKbcZPr7gq,"['spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:02fwetVL2UqGEqxvw2twTY', 'spotify:playlist:5VJ7kJlf6Kkqo8Hhg7bt5n', 'spotify:playlist:7oho7qWPIr0HKC8zFVCpzr']",0.589,0.557,1.0,-7.493,0.0,0.0421,0.551,0.151,0.106,0.545,99.987,284800.0,4.0
spotify:track:5fyqqaqTmcNDixYABJO99I,What's the Use?,Mac Miller,spotify:track:5fyqqaqTmcNDixYABJO99I,5fyqqaqTmcNDixYABJO99I,"['spotify:playlist:6eK32EqU5LIT17xAtVBwFH', 'spotify:playlist:7hzMyOxPNDETExo1nkbC6X']",0.759,0.492,1.0,-10.338,0.0,0.12,0.736,0.00989,0.107,0.561,104.974,288640.0,4.0
spotify:track:0uqakDnNhgHf7WFj4wqpM3,Ansumana,Susso,spotify:track:0uqakDnNhgHf7WFj4wqpM3,0uqakDnNhgHf7WFj4wqpM3,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.759,0.508,11.0,-12.275,0.0,0.0676,0.549,0.212,0.653,0.76,111.995,325872.0,4.0
spotify:track:2CeTilHGnzYEplQ2GImj5T,L'incroyable vie des choses,Jacques,spotify:track:2CeTilHGnzYEplQ2GImj5T,2CeTilHGnzYEplQ2GImj5T,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.781,0.484,1.0,-12.248,1.0,0.0506,0.0131,0.549,0.19,0.0369,111.109,610206.0,4.0
spotify:track:6kAao6gYeVR7vA7scqnqFp,Language I: Intuition,The Contortionist,spotify:track:6kAao6gYeVR7vA7scqnqFp,6kAao6gYeVR7vA7scqnqFp,['spotify:playlist:6eK32EqU5LIT17xAtVBwFH'],0.304,0.737,5.0,-5.976,0.0,0.0379,0.0143,0.74,0.279,0.156,97.583,324107.0,3.0
